Account Name,Var 1,Var 2,Var 3,Var N,01/2018,02/2018,03/2018,04/2018,05/2018,06/2018,07/2018,08/2018,09/2018,10/2018,11/2018,12/2018,01/2019,02/2019,03/2019,04/2019,05/2019,06/2019,07/2019,08/2019,09/2019,10/2019,11/2019,12/2019,01/2020,02/2020,03/2020,04/2020,05/2020,06/2020,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,01/2021,02/2021,03/2021,04/2021,05/2021
604,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$121,834","$121,834","$121,834","$121,834","$121,834","$121,834","$121,834","$121,834","$121,834"
605,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$334,296","$334,296","$334,296","$334,296","$334,296","$334,296","$334,296","$334,296","$334,296"
606,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$337,969","$337,969","$337,969","$337,969","$337,969","$337,969","$337,969","$337,969","$337,969"
607,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$114,339","$114,339","$114,339","$114,339","$114,339","$114,339","$114,339","$114,339","$114,339"
608,North America,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$296,293","$296,293","$296,293","$296,293","$296,293","$296,293","$296,293","$296,293","$296,293"
609,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$398,701","$398,701","$398,701","$398,701","$398,701","$398,701","$398,701","$398,701","$398,701"
610,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$828,561","$828,561","$828,561","$828,561","$828,561","$828,561","$828,561","$828,561","$828,561"
611,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$835,247","$835,247","$835,247","$835,247","$835,247","$835,247","$835,247","$835,247","$835,247"
612,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$973,287","$973,287","$973,287","$973,287","$973,287","$973,287","$973,287","$973,287","$973,287"
613,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$914,475","$914,475","$914,475","$914,475","$914,475","$914,475","$914,475","$914,475","$914,475"
614,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$764,981","$764,981","$764,981","$764,981","$764,981","$764,981","$764,981","$764,981","$764,981"
615,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$234,772","$234,772","$234,772","$234,772","$234,772","$234,772","$234,772","$234,772","$234,772"
616,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$756,881","$756,881","$756,881","$756,881","$756,881","$756,881","$756,881","$756,881","$756,881"
617,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$194,183","$194,183","$194,183","$194,183","$194,183","$194,183","$194,183","$194,183"
618,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$982,417","$982,417","$982,417","$982,417","$982,417","$982,417","$982,417","$982,417"
619,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$941,916","$941,916","$941,916","$941,916","$941,916","$941,916","$941,916","$941,916"
620,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$332,197","$332,197","$332,197","$332,197","$332,197","$332,197","$332,197","$332,197"
621,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$449,491","$449,491","$449,491","$449,491","$449,491","$449,491","$449,491","$449,491"
622,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$160,135","$160,135","$160,135","$160,135","$160,135","$160,135","$160,135"
623,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$96,779","$96,779","$96,779","$96,779","$96,779","$96,779","$96,779"
624,EMEA,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$333,352","$333,352","$333,352","$333,352","$333,352","$333,352","$333,352"
625,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$235,263","$235,263","$235,263","$235,263","$235,263","$235,263","$235,263"
626,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$100,175","$100,175","$100,175","$100,175","$100,175","$100,175","$100,175"
627,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$707,293","$707,293","$707,293","$707,293","$707,293","$707,293","$707,293"
628,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$916,175","$916,175","$916,175","$916,175","$916,175","$916,175","$916,175"
629,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$844,953","$844,953","$844,953","$844,953","$844,953","$844,953","$844,953"
630,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$827,658","$827,658","$827,658","$827,658","$827,658","$827,658","$827,658"
631,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$903,804","$903,804","$903,804","$903,804","$903,804","$903,804","$903,804"
632,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$191,148","$191,148","$191,148","$191,148","$191,148","$191,148","$191,148"
633,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$680,434","$680,434","$680,434","$680,434","$680,434","$680,434","$680,434"
634,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$817,418","$817,418","$817,418","$817,418","$817,418","$817,418","$817,418"
635,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$617,606","$617,606","$617,606","$617,606","$617,606","$617,606","$617,606"
636,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$413,824","$413,824","$413,824","$413,824","$413,824","$413,824","$413,824"
637,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$957,987","$957,987","$957,987","$957,987","$957,987","$957,987","$957,987"
638,North America,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$203,816","$203,816","$203,816","$203,816","$203,816","$203,816","$203,816"
639,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$837,250","$837,250","$837,250","$837,250","$837,250","$837,250","$837,250"
640,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$280,089","$280,089","$280,089","$280,089","$280,089","$280,089","$280,089"
641,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$936,632","$936,632","$936,632","$936,632","$936,632","$936,632","$936,632"
642,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,283","$36,283","$36,283","$36,283","$36,283","$36,283","$36,283"
643,North America,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$305,148","$305,148","$305,148","$305,148","$305,148","$305,148","$305,148"
644,EMEA,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$602,330","$602,330","$602,330","$602,330","$602,330","$602,330","$602,330"
645,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$355,423","$355,423","$355,423","$355,423","$355,423","$355,423","$355,423"
646,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$482,211","$482,211","$482,211","$482,211","$482,211","$482,211","$482,211"
647,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$496,674","$496,674","$496,674","$496,674","$496,674","$496,674","$496,674"
648,EMEA,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$849,579","$849,579","$849,579","$849,579","$849,579","$849,579","$849,579"
649,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$462,672","$462,672","$462,672","$462,672","$462,672","$462,672","$462,672"
650,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$601,366","$601,366","$601,366","$601,366","$601,366","$601,366","$601,366"
651,North America,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$94,482","$94,482","$94,482","$94,482","$94,482","$94,482","$94,482"
652,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$650,232","$650,232","$650,232","$650,232","$650,232","$650,232","$650,232"
653,EMEA,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$922,364","$922,364","$922,364","$922,364","$922,364","$922,364","$922,364"
654,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$831,939","$831,939","$831,939","$831,939","$831,939","$831,939"
655,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$862,332","$862,332","$862,332","$862,332","$862,332","$862,332"
656,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$819,851","$819,851","$819,851","$819,851","$819,851","$819,851"
657,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$271,263","$271,263","$271,263","$271,263","$271,263","$271,263"
658,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$697,766","$697,766","$697,766","$697,766","$697,766","$697,766"
659,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$425,118","$425,118","$425,118","$425,118","$425,118","$425,118"
660,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$998,963","$998,963","$998,963","$998,963","$998,963","$998,963"
661,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$694,383","$694,383","$694,383","$694,383","$694,383","$694,383"
662,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$149,083","$149,083","$149,083","$149,083","$149,083","$149,083"
663,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$95,216","$95,216","$95,216","$95,216","$95,216","$95,216"
664,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$716,550","$716,550","$716,550","$716,550","$716,550"
665,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$616,577","$616,577","$616,577","$616,577","$616,577"
666,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$915,485","$915,485","$915,485","$915,485","$915,485"
667,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$639,568","$639,568","$639,568","$639,568","$639,568"
668,North America,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$904,184","$904,184","$904,184","$904,184","$904,184"
669,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$274,095","$274,095","$274,095","$274,095","$274,095"
670,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$909,431","$909,431","$909,431","$909,431","$909,431"
671,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$687,206","$687,206","$687,206","$687,206","$687,206"
672,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$303,462","$303,462","$303,462","$303,462","$303,462"
673,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$501,880","$501,880","$501,880","$501,880","$501,880"
674,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$861,839","$861,839","$861,839","$861,839","$861,839"
675,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$853,110","$853,110","$853,110","$853,110","$853,110"
676,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$685,484","$685,484","$685,484","$685,484","$685,484"
677,North America,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$860,347","$860,347","$860,347","$860,347","$860,347"
678,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$977,873","$977,873","$977,873","$977,873"
679,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$111,424","$111,424","$111,424","$111,424"
680,EMEA,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$105,703","$105,703","$105,703","$105,703"
681,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$929,212","$929,212","$929,212","$929,212"
682,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$21,066","$21,066","$21,066","$21,066"
683,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$969,155","$969,155","$969,155","$969,155"
684,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$180,493","$180,493","$180,493","$180,493"
685,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$885,753","$885,753","$885,753","$885,753"
686,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$77,398","$77,398","$77,398","$77,398"
687,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$740,450","$740,450","$740,450","$740,450"
688,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$423,148","$423,148","$423,148","$423,148"
689,North America,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$200,599","$200,599","$200,599","$200,599"
690,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$977,825","$977,825","$977,825","$977,825"
691,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$61,569","$61,569","$61,569","$61,569"
692,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$986,977","$986,977","$986,977","$986,977"
693,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$485,838","$485,838","$485,838","$485,838"
694,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$348,129","$348,129","$348,129","$348,129"
695,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$797,471","$797,471","$797,471","$797,471"
696,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$591,431","$591,431","$591,431","$591,431"
697,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$517,808","$517,808","$517,808","$517,808"
698,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$498,733","$498,733","$498,733","$498,733"
699,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$582,828","$582,828","$582,828","$582,828"
700,APAC,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$523,935","$523,935","$523,935","$523,935"
701,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$500,521","$500,521","$500,521","$500,521"
702,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$474,301","$474,301","$474,301"
703,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$623,020","$623,020","$623,020"
704,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$505,313","$505,313","$505,313"
705,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$825,115","$825,115","$825,115"
706,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$743,664","$743,664","$743,664"
707,North America,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$324,354","$324,354","$324,354"
708,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$840,303","$840,303","$840,303"
709,North America,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$776,174","$776,174","$776,174"
710,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$924,649","$924,649","$924,649"
711,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$377,401","$377,401","$377,401"
712,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$726,710","$726,710","$726,710"
713,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$587,098","$587,098","$587,098"
714,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$855,946","$855,946","$855,946"
715,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$842,931","$842,931","$842,931"
716,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$897,272","$897,272","$897,272"
717,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$804,015","$804,015","$804,015"
718,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$479,106","$479,106","$479,106"
719,North America,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$196,413","$196,413","$196,413"
720,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$717,203","$717,203","$717,203"
721,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$830,936","$830,936","$830,936"
722,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$708,168","$708,168","$708,168"
723,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$924,531","$924,531","$924,531"
724,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$697,808","$697,808","$697,808"
725,EMEA,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$38,061","$38,061","$38,061"
726,North America,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$102,254","$102,254","$102,254"
727,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$205,511","$205,511","$205,511"
728,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$922,323","$922,323"
729,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$910,207","$910,207"
730,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$317,757","$317,757"
731,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$334,449","$334,449"
732,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$344,409","$344,409"
733,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$433,401","$433,401"
734,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$771,451","$771,451"
735,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$25,002","$25,002"
736,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$822,422","$822,422"
737,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$584,679","$584,679"
738,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$474,018","$474,018"
739,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$740,100","$740,100"
740,North America,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$123,662","$123,662"
741,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$132,999","$132,999"
742,EMEA,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$925,073","$925,073"
743,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$616,401","$616,401"
744,EMEA,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$162,432","$162,432"
745,EMEA,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$428,092","$428,092"
746,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$465,802","$465,802"
747,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$840,334","$840,334"
748,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$43,656","$43,656"
749,APAC,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$148,823","$148,823"
750,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$433,787","$433,787"
751,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$677,561","$677,561"
752,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$920,319","$920,319"
753,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$753,412","$753,412"
754,APAC,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$926,502","$926,502"
755,APAC,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$802,661","$802,661"
756,North America,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$467,800","$467,800"
757,North America,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$590,479","$590,479"
758,APAC,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$425,304","$425,304"
759,North America,Financial Services,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$831,705","$831,705"
760,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$891,530","$891,530"
761,EMEA,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$482,550","$482,550"
762,APAC,Healthcare,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$260,532","$260,532"
763,EMEA,Financial Services,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$667,240"
764,APAC,Healthcare,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$786,108"
765,EMEA,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$862,139"
766,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$420,518"
767,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$392,956"
768,EMEA,Travel,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$704,248"
769,APAC,Healthcare,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$605,058"
770,EMEA,Travel,Middle Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$92,996"
771,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$393,992"
772,APAC,Financial Services,Enterprise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$242,493"
773,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$675,992"
774,North America,Travel,SMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$426,480"
